<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.09.20	07:00:00	1.09209	1.09209	1.09175	1.09206	492	0	0
2021.09.20	08:00:00	1.09210	1.09264	1.09195	1.09211	1089	0	0
2021.09.20	09:00:00	1.09211	1.09281	1.09111	1.09143	2013	0	0
2021.09.20	10:00:00	1.09145	1.09167	1.09038	1.09076	1852	0	0
2021.09.20	11:00:00	1.09076	1.09193	1.09070	1.09093	1708	0	0
2021.09.20	12:00:00	1.09093	1.09106	1.08966	1.09022	1476	0	0
2021.09.20	13:00:00	1.09025	1.09042	1.08861	1.08861	1392	0	0
2021.09.20	14:00:00	1.08860	1.08860	1.08748	1.08781	2031	0	0
2021.09.20	15:00:00	1.08781	1.08921	1.08769	1.08909	2326	0	0
2021.09.20	16:00:00	1.08909	1.08910	1.08798	1.08819	2206	0	0
2021.09.20	17:00:00	1.08820	1.08900	1.08802	1.08814	1305	0	0
2021.09.20	18:00:00	1.08813	1.08859	1.08754	1.08767	1147	0	0
2021.09.20	19:00:00	1.08767	1.08836	1.08767	1.08819	910	0	0
2021.09.20	20:00:00	1.08818	1.08821	1.08778	1.08784	1005	0	0
2021.09.20	21:00:00	1.08783	1.08831	1.08782	1.08812	673	0	0
2021.09.20	22:00:00	1.08813	1.08826	1.08778	1.08803	505	0	0
2021.09.20	23:00:00	1.08740	1.08787	1.08709	1.08787	128	0	58
2021.09.21	00:00:00	1.08787	1.08852	1.08787	1.08839	322	0	3
2021.09.21	01:00:00	1.08841	1.08845	1.08782	1.08793	830	0	1
2021.09.21	02:00:00	1.08793	1.08811	1.08769	1.08782	993	0	0
2021.09.21	03:00:00	1.08782	1.08851	1.08775	1.08832	1128	0	0
2021.09.21	04:00:00	1.08832	1.08847	1.08763	1.08837	664	0	0
2021.09.21	05:00:00	1.08838	1.08850	1.08791	1.08844	600	0	0
2021.09.21	06:00:00	1.08844	1.08850	1.08807	1.08835	389	0	0
2021.09.21	07:00:00	1.08836	1.08857	1.08789	1.08800	922	0	0
2021.09.21	08:00:00	1.08803	1.08841	1.08770	1.08802	1370	0	0
2021.09.21	09:00:00	1.08800	1.08848	1.08645	1.08650	1741	0	0
2021.09.21	10:00:00	1.08653	1.08713	1.08601	1.08624	1636	0	0
2021.09.21	11:00:00	1.08624	1.08643	1.08501	1.08586	1360	0	0
2021.09.21	12:00:00	1.08587	1.08615	1.08504	1.08506	1220	0	0
2021.09.21	13:00:00	1.08506	1.08577	1.08443	1.08506	1558	0	0
2021.09.21	14:00:00	1.08506	1.08543	1.08406	1.08423	2555	0	0
2021.09.21	15:00:00	1.08423	1.08442	1.08314	1.08364	2576	0	0
2021.09.21	16:00:00	1.08363	1.08396	1.08158	1.08200	2729	0	0
2021.09.21	17:00:00	1.08202	1.08302	1.08157	1.08281	1771	0	0
2021.09.21	18:00:00	1.08282	1.08337	1.08271	1.08298	1092	0	0
2021.09.21	19:00:00	1.08297	1.08341	1.08296	1.08322	1275	0	0
2021.09.21	20:00:00	1.08323	1.08328	1.08284	1.08284	810	0	0
2021.09.21	21:00:00	1.08284	1.08315	1.08283	1.08303	1007	0	0
2021.09.21	22:00:00	1.08305	1.08321	1.08273	1.08294	578	0	0
2021.09.21	23:00:00	1.08246	1.08294	1.08246	1.08256	333	0	34
2021.09.22	00:00:00	1.08256	1.08298	1.08256	1.08293	295	0	0
2021.09.22	01:00:00	1.08293	1.08296	1.08255	1.08259	393	0	0
2021.09.22	02:00:00	1.08260	1.08315	1.08238	1.08307	889	0	0
2021.09.22	03:00:00	1.08307	1.08419	1.08279	1.08365	1867	0	0
2021.09.22	04:00:00	1.08365	1.08370	1.08319	1.08343	911	0	0
2021.09.22	05:00:00	1.08343	1.08383	1.08341	1.08373	598	0	0
2021.09.22	06:00:00	1.08374	1.08397	1.08358	1.08394	583	0	0
2021.09.22	07:00:00	1.08393	1.08421	1.08383	1.08410	730	0	0
2021.09.22	08:00:00	1.08402	1.08441	1.08322	1.08384	1115	0	0
2021.09.22	09:00:00	1.08383	1.08424	1.08224	1.08243	2045	0	0
2021.09.22	10:00:00	1.08242	1.08315	1.08218	1.08225	2347	0	0
2021.09.22	11:00:00	1.08225	1.08258	1.08203	1.08215	1633	0	0
2021.09.22	12:00:00	1.08216	1.08244	1.08142	1.08191	1289	0	0
2021.09.22	13:00:00	1.08191	1.08213	1.08131	1.08153	1079	0	0
2021.09.22	14:00:00	1.08152	1.08255	1.08149	1.08192	1445	0	0
2021.09.22	15:00:00	1.08192	1.08285	1.08149	1.08261	1693	0	0
2021.09.22	16:00:00	1.08259	1.08295	1.08180	1.08258	2128	0	0
2021.09.22	17:00:00	1.08258	1.08316	1.08251	1.08270	1638	0	0
2021.09.22	18:00:00	1.08273	1.08330	1.08256	1.08319	1051	0	0
2021.09.22	19:00:00	1.08318	1.08358	1.08301	1.08307	748	0	0
2021.09.22	20:00:00	1.08282	1.08450	1.08270	1.08362	6129	0	0
2021.09.22	21:00:00	1.08362	1.08362	1.08227	1.08288	2996	0	0
2021.09.22	22:00:00	1.08291	1.08330	1.08282	1.08288	699	0	0
2021.09.22	23:00:00	1.08174	1.08214	1.08174	1.08174	330	0	137
2021.09.23	00:00:00	1.08202	1.08320	1.08202	1.08286	508	0	0
2021.09.23	01:00:00	1.08287	1.08299	1.08259	1.08271	379	0	3
2021.09.23	02:00:00	1.08271	1.08354	1.08267	1.08339	640	0	0
2021.09.23	03:00:00	1.08339	1.08396	1.08328	1.08381	727	0	0
2021.09.23	04:00:00	1.08381	1.08429	1.08372	1.08427	945	0	0
2021.09.23	05:00:00	1.08427	1.08442	1.08415	1.08441	1064	0	0
2021.09.23	06:00:00	1.08441	1.08459	1.08426	1.08442	811	0	0
2021.09.23	07:00:00	1.08443	1.08447	1.08384	1.08423	745	0	0
2021.09.23	08:00:00	1.08418	1.08457	1.08301	1.08318	1860	0	0
2021.09.23	09:00:00	1.08319	1.08445	1.08246	1.08431	2833	0	0
2021.09.23	10:00:00	1.08428	1.08433	1.08225	1.08279	2359	0	0
2021.09.23	11:00:00	1.08279	1.08470	1.08272	1.08445	2219	0	0
2021.09.23	12:00:00	1.08445	1.08494	1.08296	1.08324	2720	0	0
2021.09.23	13:00:00	1.08324	1.08416	1.08307	1.08372	1900	0	0
2021.09.23	14:00:00	1.08373	1.08380	1.08241	1.08327	2020	0	0
2021.09.23	15:00:00	1.08326	1.08362	1.08285	1.08290	3008	0	0
2021.09.23	16:00:00	1.08289	1.08413	1.08255	1.08353	3027	0	0
2021.09.23	17:00:00	1.08353	1.08493	1.08341	1.08453	2689	0	0
2021.09.23	18:00:00	1.08453	1.08500	1.08421	1.08450	1951	0	0
2021.09.23	19:00:00	1.08450	1.08465	1.08406	1.08416	1524	0	0
2021.09.23	20:00:00	1.08415	1.08486	1.08413	1.08483	1345	0	0
2021.09.23	21:00:00	1.08483	1.08543	1.08476	1.08527	879	0	0
2021.09.23	22:00:00	1.08528	1.08603	1.08515	1.08541	888	0	0
2021.09.23	23:00:00	1.08489	1.08507	1.08441	1.08442	361	0	50
2021.09.24	00:00:00	1.08408	1.08563	1.08405	1.08554	344	0	1
2021.09.24	01:00:00	1.08553	1.08575	1.08550	1.08563	411	0	0
2021.09.24	02:00:00	1.08563	1.08605	1.08545	1.08556	1128	0	0
2021.09.24	03:00:00	1.08557	1.08592	1.08537	1.08539	856	0	0
2021.09.24	04:00:00	1.08537	1.08552	1.08513	1.08546	1176	0	0
2021.09.24	05:00:00	1.08546	1.08587	1.08535	1.08581	968	0	0
2021.09.24	06:00:00	1.08581	1.08595	1.08563	1.08571	643	0	0
2021.09.24	07:00:00	1.08571	1.08588	1.08563	1.08581	717	0	0
2021.09.24	08:00:00	1.08582	1.08648	1.08570	1.08583	1286	0	0
2021.09.24	09:00:00	1.08586	1.08586	1.08460	1.08488	2191	0	0
2021.09.24	10:00:00	1.08488	1.08535	1.08434	1.08448	2350	0	0
2021.09.24	11:00:00	1.08448	1.08448	1.08270	1.08289	1430	0	0
2021.09.24	12:00:00	1.08289	1.08364	1.08258	1.08264	1274	0	0
2021.09.24	13:00:00	1.08263	1.08311	1.08211	1.08294	1842	0	0
2021.09.24	14:00:00	1.08295	1.08364	1.08282	1.08307	2159	0	0
2021.09.24	15:00:00	1.08307	1.08386	1.08266	1.08313	2614	0	0
2021.09.24	16:00:00	1.08310	1.08372	1.08302	1.08327	2460	0	0
2021.09.24	17:00:00	1.08334	1.08372	1.08314	1.08314	1658	0	0
2021.09.24	18:00:00	1.08313	1.08377	1.08305	1.08357	1506	0	0
2021.09.24	19:00:00	1.08357	1.08383	1.08349	1.08363	1279	0	0
2021.09.24	20:00:00	1.08363	1.08404	1.08359	1.08386	541	0	0
2021.09.24	21:00:00	1.08385	1.08397	1.08374	1.08389	430	0	0
2021.09.26	23:00:00	1.08301	1.08303	1.08196	1.08257	458	0	48
2021.09.27	00:00:00	1.08257	1.08405	1.08246	1.08404	457	0	1
2021.09.27	01:00:00	1.08404	1.08407	1.08382	1.08387	364	0	0
2021.09.27	02:00:00	1.08387	1.08426	1.08373	1.08398	1094	0	0
2021.09.27	03:00:00	1.08399	1.08462	1.08385	1.08455	857	0	0
2021.09.27	04:00:00	1.08455	1.08469	1.08414	1.08462	421	0	0
2021.09.27	05:00:00	1.08464	1.08487	1.08428	1.08486	474	0	0
2021.09.27	06:00:00	1.08484	1.08506	1.08484	1.08493	231	0	0
2021.09.27	07:00:00	1.08493	1.08611	1.08493	1.08588	533	0	0
2021.09.27	08:00:00	1.08589	1.08643	1.08555	1.08576	1636	0	0
2021.09.27	09:00:00	1.08575	1.08596	1.08465	1.08596	2387	0	0
2021.09.27	10:00:00	1.08596	1.08648	1.08505	1.08515	2708	0	0
2021.09.27	11:00:00	1.08516	1.08580	1.08455	1.08470	1947	0	0
2021.09.27	12:00:00	1.08468	1.08510	1.08396	1.08459	1557	0	0
2021.09.27	13:00:00	1.08458	1.08550	1.08455	1.08525	1612	0	0
2021.09.27	14:00:00	1.08525	1.08593	1.08474	1.08506	3383	0	0
2021.09.27	15:00:00	1.08504	1.08542	1.08403	1.08403	3218	0	0
2021.09.27	16:00:00	1.08403	1.08414	1.08252	1.08332	3034	0	0
2021.09.27	17:00:00	1.08332	1.08342	1.08242	1.08318	2482	0	0
2021.09.27	18:00:00	1.08317	1.08348	1.08272	1.08336	1162	0	0
2021.09.27	19:00:00	1.08335	1.08343	1.08294	1.08315	996	0	0
2021.09.27	20:00:00	1.08315	1.08346	1.08314	1.08326	755	0	0
2021.09.27	21:00:00	1.08329	1.08351	1.08282	1.08286	897	0	0
2021.09.27	22:00:00	1.08288	1.08325	1.08276	1.08278	558	0	0
2021.09.27	23:00:00	1.08276	1.08276	1.08241	1.08267	63	0	2
2021.09.28	00:00:00	1.08280	1.08287	1.08259	1.08272	218	0	0
2021.09.28	01:00:00	1.08270	1.08278	1.08261	1.08268	234	0	4
2021.09.28	02:00:00	1.08268	1.08304	1.08258	1.08293	643	0	0
2021.09.28	03:00:00	1.08294	1.08300	1.08259	1.08279	540	0	0
2021.09.28	04:00:00	1.08279	1.08326	1.08258	1.08311	564	0	0
2021.09.28	05:00:00	1.08311	1.08375	1.08311	1.08369	435	0	0
2021.09.28	06:00:00	1.08369	1.08376	1.08348	1.08365	312	0	0
2021.09.28	07:00:00	1.08365	1.08417	1.08365	1.08404	405	0	0
2021.09.28	08:00:00	1.08403	1.08489	1.08375	1.08453	1590	0	0
2021.09.28	09:00:00	1.08453	1.08513	1.08367	1.08484	2645	0	0
2021.09.28	10:00:00	1.08484	1.08491	1.08320	1.08377	2041	0	0
2021.09.28	11:00:00	1.08378	1.08401	1.08281	1.08381	1892	0	0
2021.09.28	12:00:00	1.08380	1.08463	1.08350	1.08426	2275	0	0
2021.09.28	13:00:00	1.08426	1.08443	1.08339	1.08381	2131	0	0
2021.09.28	14:00:00	1.08381	1.08511	1.08362	1.08452	3539	0	0
2021.09.28	15:00:00	1.08455	1.08575	1.08394	1.08508	3728	0	0
2021.09.28	16:00:00	1.08509	1.08534	1.08387	1.08407	5033	0	0
2021.09.28	17:00:00	1.08406	1.08451	1.08349	1.08432	2664	0	0
2021.09.28	18:00:00	1.08433	1.08527	1.08412	1.08512	2110	0	0
2021.09.28	19:00:00	1.08513	1.08596	1.08512	1.08587	1684	0	0
2021.09.28	20:00:00	1.08585	1.08599	1.08560	1.08599	1656	0	0
2021.09.28	21:00:00	1.08597	1.08599	1.08552	1.08573	1520	0	0
2021.09.28	22:00:00	1.08574	1.08600	1.08547	1.08575	644	0	0
2021.09.28	23:00:00	1.08534	1.08564	1.08448	1.08465	228	0	18
2021.09.29	00:00:00	1.08459	1.08579	1.08451	1.08574	301	0	1
2021.09.29	01:00:00	1.08575	1.08589	1.08572	1.08583	306	0	0
2021.09.29	02:00:00	1.08583	1.08611	1.08565	1.08607	1154	0	0
2021.09.29	03:00:00	1.08606	1.08610	1.08526	1.08538	1615	0	0
2021.09.29	04:00:00	1.08538	1.08595	1.08481	1.08594	916	0	0
2021.09.29	05:00:00	1.08594	1.08613	1.08582	1.08598	467	0	0
2021.09.29	06:00:00	1.08598	1.08621	1.08596	1.08604	329	0	0
2021.09.29	07:00:00	1.08604	1.08616	1.08538	1.08578	889	0	0
2021.09.29	08:00:00	1.08578	1.08610	1.08481	1.08525	1916	0	0
2021.09.29	09:00:00	1.08525	1.08563	1.08364	1.08422	3110	0	0
2021.09.29	10:00:00	1.08423	1.08435	1.08364	1.08412	2308	0	0
2021.09.29	11:00:00	1.08412	1.08427	1.08311	1.08372	2072	0	0
2021.09.29	12:00:00	1.08372	1.08390	1.08246	1.08265	1679	0	0
2021.09.29	13:00:00	1.08265	1.08270	1.08212	1.08268	2667	0	0
2021.09.29	14:00:00	1.08264	1.08348	1.08252	1.08323	2857	0	0
2021.09.29	15:00:00	1.08323	1.08366	1.08235	1.08300	3329	0	0
2021.09.29	16:00:00	1.08295	1.08420	1.08292	1.08393	4212	0	0
2021.09.29	17:00:00	1.08396	1.08442	1.08362	1.08401	2673	0	0
2021.09.29	18:00:00	1.08401	1.08482	1.08395	1.08470	1771	0	0
2021.09.29	19:00:00	1.08471	1.08516	1.08450	1.08451	1682	0	0
2021.09.29	20:00:00	1.08451	1.08459	1.08401	1.08401	1347	0	0
2021.09.29	21:00:00	1.08400	1.08421	1.08347	1.08395	1378	0	0
2021.09.29	22:00:00	1.08395	1.08434	1.08366	1.08383	892	0	0
2021.09.29	23:00:00	1.08316	1.08317	1.08288	1.08300	55	0	108
2021.09.30	00:00:00	1.08299	1.08411	1.08299	1.08395	423	0	0
2021.09.30	01:00:00	1.08396	1.08407	1.08368	1.08393	640	0	0
2021.09.30	02:00:00	1.08393	1.08395	1.08327	1.08349	1202	0	0
2021.09.30	03:00:00	1.08350	1.08385	1.08338	1.08338	1177	0	0
2021.09.30	04:00:00	1.08338	1.08352	1.08311	1.08335	942	0	0
2021.09.30	05:00:00	1.08336	1.08337	1.08307	1.08317	496	0	0
2021.09.30	06:00:00	1.08317	1.08347	1.08304	1.08341	568	0	0
2021.09.30	07:00:00	1.08343	1.08343	1.08273	1.08277	1091	0	0
2021.09.30	08:00:00	1.08280	1.08397	1.08265	1.08388	1887	0	0
2021.09.30	09:00:00	1.08385	1.08428	1.08340	1.08352	2501	0	0
2021.09.30	10:00:00	1.08352	1.08454	1.08294	1.08432	2237	0	0
2021.09.30	11:00:00	1.08431	1.08452	1.08386	1.08420	1730	0	0
2021.09.30	12:00:00	1.08420	1.08470	1.08349	1.08362	2220	0	0
2021.09.30	13:00:00	1.08363	1.08387	1.08278	1.08292	2378	0	0
2021.09.30	14:00:00	1.08292	1.08315	1.08223	1.08223	3045	0	0
2021.09.30	15:00:00	1.08222	1.08363	1.08167	1.08349	3981	0	0
2021.09.30	16:00:00	1.08349	1.08349	1.08055	1.08133	4741	0	0
2021.09.30	17:00:00	1.08133	1.08147	1.08066	1.08122	4054	0	0
2021.09.30	18:00:00	1.08121	1.08130	1.08052	1.08082	2495	0	0
2021.09.30	19:00:00	1.08081	1.08115	1.08047	1.08052	1990	0	0
2021.09.30	20:00:00	1.08052	1.08063	1.08020	1.08028	2061	0	0
2021.09.30	21:00:00	1.08029	1.08048	1.07929	1.07934	1786	0	0
2021.09.30	22:00:00	1.07935	1.07968	1.07837	1.07852	785	0	0
2021.09.30	23:00:00	1.07856	1.07978	1.07820	1.07830	170	0	0
2021.10.01	00:00:00	1.07826	1.07923	1.07826	1.07914	334	0	0
2021.10.01	01:00:00	1.07914	1.07943	1.07913	1.07941	551	0	0
2021.10.01	02:00:00	1.07941	1.07976	1.07913	1.07914	1370	0	0
2021.10.01	03:00:00	1.07914	1.07929	1.07819	1.07858	1220	0	0
2021.10.01	04:00:00	1.07859	1.07892	1.07826	1.07884	623	0	0
2021.10.01	05:00:00	1.07884	1.07896	1.07845	1.07858	554	0	0
2021.10.01	06:00:00	1.07857	1.07896	1.07848	1.07877	727	0	0
2021.10.01	07:00:00	1.07877	1.07927	1.07847	1.07900	715	0	0
2021.10.01	08:00:00	1.07898	1.07928	1.07761	1.07784	2034	0	0
2021.10.01	09:00:00	1.07784	1.07923	1.07773	1.07896	2545	0	0
2021.10.01	10:00:00	1.07895	1.07923	1.07846	1.07901	2453	0	0
2021.10.01	11:00:00	1.07900	1.08030	1.07882	1.08028	2434	0	0
2021.10.01	12:00:00	1.08030	1.08082	1.08003	1.08033	2049	0	0
2021.10.01	13:00:00	1.08032	1.08040	1.07908	1.07911	2424	0	0
2021.10.01	14:00:00	1.07911	1.07941	1.07729	1.07732	3116	0	0
2021.10.01	15:00:00	1.07731	1.07805	1.07720	1.07786	3249	0	0
2021.10.01	16:00:00	1.07790	1.07867	1.07766	1.07831	4797	0	0
2021.10.01	17:00:00	1.07830	1.07878	1.07812	1.07844	2820	0	0
2021.10.01	18:00:00	1.07844	1.07870	1.07816	1.07832	1784	0	0
2021.10.01	19:00:00	1.07832	1.07850	1.07822	1.07843	1427	0	0
2021.10.01	20:00:00	1.07840	1.07900	1.07826	1.07866	1246	0	0
2021.10.01	21:00:00	1.07866	1.07936	1.07863	1.07888	934	0	0
2021.10.03	23:00:00	1.07747	1.07840	1.07718	1.07727	128	0	110
2021.10.04	00:00:00	1.07727	1.07933	1.07727	1.07931	826	0	1
2021.10.04	01:00:00	1.07929	1.07940	1.07890	1.07898	533	0	1
2021.10.04	02:00:00	1.07897	1.07932	1.07884	1.07915	1343	0	0
2021.10.04	03:00:00	1.07915	1.07945	1.07894	1.07914	1191	0	0
2021.10.04	04:00:00	1.07914	1.07928	1.07877	1.07919	726	0	0
2021.10.04	05:00:00	1.07919	1.07924	1.07861	1.07872	638	0	0
2021.10.04	06:00:00	1.07872	1.07946	1.07853	1.07943	528	0	0
2021.10.04	07:00:00	1.07943	1.07969	1.07918	1.07931	719	0	0
2021.10.04	08:00:00	1.07933	1.07963	1.07884	1.07945	1257	0	0
2021.10.04	09:00:00	1.07945	1.08019	1.07931	1.07974	2220	0	0
2021.10.04	10:00:00	1.07974	1.07991	1.07879	1.07887	1814	0	0
2021.10.04	11:00:00	1.07887	1.07923	1.07840	1.07856	1923	0	0
2021.10.04	12:00:00	1.07857	1.07881	1.07801	1.07852	1303	0	0
2021.10.04	13:00:00	1.07852	1.07852	1.07707	1.07729	2005	0	0
2021.10.04	14:00:00	1.07729	1.07742	1.07549	1.07600	2234	0	0
2021.10.04	15:00:00	1.07601	1.07605	1.07517	1.07532	2948	0	0
2021.10.04	16:00:00	1.07533	1.07567	1.07331	1.07381	3494	0	0
2021.10.04	17:00:00	1.07381	1.07516	1.07342	1.07472	2130	0	0
2021.10.04	18:00:00	1.07472	1.07494	1.07423	1.07424	1770	0	0
2021.10.04	19:00:00	1.07424	1.07481	1.07419	1.07473	1414	0	0
2021.10.04	20:00:00	1.07474	1.07506	1.07449	1.07467	1080	0	0
2021.10.04	21:00:00	1.07466	1.07474	1.07407	1.07412	1011	0	0
2021.10.04	22:00:00	1.07413	1.07456	1.07407	1.07430	512	0	0
2021.10.04	23:00:00	1.07450	1.07450	1.07387	1.07393	91	0	46
2021.10.05	00:00:00	1.07394	1.07427	1.07381	1.07409	483	0	0
2021.10.05	01:00:00	1.07409	1.07458	1.07407	1.07455	554	0	0
2021.10.05	02:00:00	1.07455	1.07476	1.07424	1.07460	841	0	0
2021.10.05	03:00:00	1.07460	1.07484	1.07421	1.07431	1025	0	0
2021.10.05	04:00:00	1.07431	1.07433	1.07395	1.07428	583	0	0
2021.10.05	05:00:00	1.07428	1.07461	1.07412	1.07444	699	0	0
2021.10.05	06:00:00	1.07443	1.07468	1.07439	1.07442	495	0	0
2021.10.05	07:00:00	1.07442	1.07463	1.07427	1.07438	878	0	0
2021.10.05	08:00:00	1.07439	1.07482	1.07392	1.07442	1270	0	0
2021.10.05	09:00:00	1.07442	1.07525	1.07431	1.07446	2403	0	0
2021.10.05	10:00:00	1.07446	1.07533	1.07425	1.07463	2081	0	0
2021.10.05	11:00:00	1.07463	1.07527	1.07441	1.07511	1150	0	0
2021.10.05	12:00:00	1.07511	1.07516	1.07450	1.07508	1265	0	0
2021.10.05	13:00:00	1.07508	1.07540	1.07466	1.07481	1382	0	0
2021.10.05	14:00:00	1.07482	1.07594	1.07467	1.07592	1517	0	0
2021.10.05	15:00:00	1.07592	1.07596	1.07507	1.07542	2469	0	0
2021.10.05	16:00:00	1.07542	1.07640	1.07506	1.07633	3227	0	0
2021.10.05	17:00:00	1.07633	1.07647	1.07553	1.07632	2485	0	0
2021.10.05	18:00:00	1.07632	1.07684	1.07604	1.07660	1542	0	0
2021.10.05	19:00:00	1.07660	1.07671	1.07634	1.07656	868	0	0
2021.10.05	20:00:00	1.07657	1.07658	1.07605	1.07607	792	0	0
2021.10.05	21:00:00	1.07607	1.07647	1.07607	1.07643	559	0	0
2021.10.05	22:00:00	1.07643	1.07663	1.07629	1.07647	834	0	0
2021.10.05	23:00:00	1.07617	1.07630	1.07550	1.07592	354	0	46
2021.10.06	00:00:00	1.07589	1.07676	1.07586	1.07665	303	0	7
2021.10.06	01:00:00	1.07665	1.07671	1.07651	1.07660	382	0	0
2021.10.06	02:00:00	1.07660	1.07713	1.07656	1.07692	1022	0	0
2021.10.06	03:00:00	1.07692	1.07701	1.07641	1.07656	1048	0	0
2021.10.06	04:00:00	1.07656	1.07676	1.07643	1.07664	723	0	0
2021.10.06	05:00:00	1.07664	1.07689	1.07661	1.07682	535	0	0
2021.10.06	06:00:00	1.07682	1.07708	1.07673	1.07695	629	0	0
2021.10.06	07:00:00	1.07695	1.07716	1.07684	1.07704	1016	0	0
2021.10.06	08:00:00	1.07706	1.07709	1.07611	1.07627	1757	0	0
2021.10.06	09:00:00	1.07628	1.07633	1.07529	1.07532	2449	0	0
2021.10.06	10:00:00	1.07532	1.07555	1.07426	1.07445	2413	0	0
2021.10.06	11:00:00	1.07445	1.07451	1.07320	1.07372	2051	0	0
2021.10.06	12:00:00	1.07374	1.07380	1.07233	1.07238	2568	0	0
2021.10.06	13:00:00	1.07238	1.07310	1.07204	1.07229	1872	0	0
2021.10.06	14:00:00	1.07229	1.07250	1.07137	1.07218	3000	0	0
2021.10.06	15:00:00	1.07217	1.07253	1.07130	1.07159	2966	0	0
2021.10.06	16:00:00	1.07159	1.07174	1.07096	1.07104	3607	0	0
2021.10.06	17:00:00	1.07104	1.07163	1.07079	1.07138	2413	0	0
2021.10.06	18:00:00	1.07138	1.07154	1.07119	1.07148	1701	0	0
2021.10.06	19:00:00	1.07149	1.07215	1.07146	1.07188	1406	0	0
2021.10.06	20:00:00	1.07188	1.07206	1.07153	1.07176	1428	0	0
2021.10.06	21:00:00	1.07176	1.07189	1.07149	1.07175	1126	0	0
2021.10.06	22:00:00	1.07175	1.07194	1.07162	1.07168	683	0	0
2021.10.06	23:00:00	1.07149	1.07194	1.07111	1.07161	189	0	21
2021.10.07	00:00:00	1.07161	1.07206	1.07156	1.07192	427	0	0
2021.10.07	01:00:00	1.07192	1.07219	1.07185	1.07208	382	0	0
2021.10.07	02:00:00	1.07208	1.07264	1.07170	1.07252	1085	0	0
2021.10.07	03:00:00	1.07251	1.07269	1.07232	1.07235	1821	0	0
2021.10.07	04:00:00	1.07234	1.07243	1.07207	1.07223	624	0	0
2021.10.07	05:00:00	1.07224	1.07227	1.07176	1.07183	324	0	0
2021.10.07	06:00:00	1.07183	1.07193	1.07166	1.07178	391	0	0
2021.10.07	07:00:00	1.07178	1.07224	1.07158	1.07216	519	0	0
2021.10.07	08:00:00	1.07214	1.07215	1.07138	1.07194	1484	0	0
2021.10.07	09:00:00	1.07194	1.07273	1.07154	1.07232	2390	0	0
2021.10.07	10:00:00	1.07232	1.07237	1.07130	1.07175	2115	0	0
2021.10.07	11:00:00	1.07176	1.07207	1.07153	1.07160	2072	0	0
2021.10.07	12:00:00	1.07160	1.07162	1.07021	1.07044	1330	0	0
2021.10.07	13:00:00	1.07045	1.07121	1.07040	1.07100	1891	0	0
2021.10.07	14:00:00	1.07100	1.07166	1.07080	1.07153	2024	0	0
2021.10.07	15:00:00	1.07154	1.07179	1.07084	1.07088	2834	0	0
2021.10.07	16:00:00	1.07088	1.07208	1.07063	1.07179	2828	0	0
2021.10.07	17:00:00	1.07181	1.07287	1.07171	1.07279	1716	0	0
2021.10.07	18:00:00	1.07278	1.07293	1.07247	1.07282	2164	0	0
2021.10.07	19:00:00	1.07282	1.07300	1.07261	1.07298	1618	0	0
2021.10.07	20:00:00	1.07298	1.07324	1.07286	1.07317	1238	0	0
2021.10.07	21:00:00	1.07318	1.07351	1.07304	1.07318	1195	0	0
2021.10.07	22:00:00	1.07315	1.07357	1.07295	1.07327	647	0	0
2021.10.07	23:00:00	1.07197	1.07260	1.07180	1.07256	180	0	76
2021.10.08	00:00:00	1.07294	1.07332	1.07291	1.07322	325	0	3
2021.10.08	01:00:00	1.07322	1.07337	1.07315	1.07334	460	0	0
2021.10.08	02:00:00	1.07334	1.07376	1.07317	1.07367	868	0	0
2021.10.08	03:00:00	1.07367	1.07383	1.07335	1.07368	978	0	0
2021.10.08	04:00:00	1.07368	1.07369	1.07346	1.07357	745	0	0
2021.10.08	05:00:00	1.07358	1.07370	1.07341	1.07369	1154	0	0
2021.10.08	06:00:00	1.07369	1.07389	1.07366	1.07386	969	0	0
2021.10.08	07:00:00	1.07386	1.07401	1.07343	1.07352	923	0	0
2021.10.08	08:00:00	1.07354	1.07393	1.07328	1.07383	1159	0	0
2021.10.08	09:00:00	1.07385	1.07422	1.07353	1.07375	1922	0	0
2021.10.08	10:00:00	1.07375	1.07480	1.07372	1.07479	1553	0	0
2021.10.08	11:00:00	1.07480	1.07520	1.07433	1.07436	1763	0	0
2021.10.08	12:00:00	1.07437	1.07478	1.07392	1.07406	1207	0	0
2021.10.08	13:00:00	1.07405	1.07405	1.07319	1.07393	1539	0	0
2021.10.08	14:00:00	1.07393	1.07396	1.07215	1.07215	4096	0	0
2021.10.08	15:00:00	1.07215	1.07366	1.07209	1.07322	3857	0	0
2021.10.08	16:00:00	1.07323	1.07330	1.07228	1.07259	3321	0	0
2021.10.08	17:00:00	1.07258	1.07344	1.07236	1.07293	1840	0	0
2021.10.08	18:00:00	1.07293	1.07294	1.07248	1.07260	1051	0	0
2021.10.08	19:00:00	1.07260	1.07261	1.07217	1.07240	1239	0	0
2021.10.08	20:00:00	1.07240	1.07275	1.07227	1.07272	1687	0	0
2021.10.08	21:00:00	1.07275	1.07305	1.07254	1.07271	562	0	0
2021.10.10	23:00:00	1.07234	1.07269	1.07208	1.07233	1093	0	90
2021.10.11	00:00:00	1.07235	1.07319	1.07232	1.07297	705	0	0
