<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.08.04	07:00:00	0.90004	0.90090	0.89994	0.90022	1657	0	0
2020.08.04	08:00:00	0.90021	0.90081	0.89980	0.90045	3534	0	0
2020.08.04	09:00:00	0.90045	0.90102	0.89930	0.90091	7628	0	0
2020.08.04	10:00:00	0.90091	0.90272	0.90046	0.90235	5716	0	0
2020.08.04	11:00:00	0.90227	0.90334	0.90199	0.90310	4536	0	0
2020.08.04	12:00:00	0.90309	0.90340	0.90204	0.90309	4524	0	0
2020.08.04	13:00:00	0.90310	0.90384	0.90265	0.90300	4711	0	0
2020.08.04	14:00:00	0.90302	0.90410	0.90275	0.90317	7169	0	0
2020.08.04	15:00:00	0.90319	0.90351	0.90112	0.90129	7272	0	0
2020.08.04	16:00:00	0.90130	0.90169	0.90049	0.90121	8303	0	0
2020.08.04	17:00:00	0.90122	0.90162	0.90071	0.90097	5429	0	0
2020.08.04	18:00:00	0.90096	0.90148	0.90057	0.90146	3822	0	0
2020.08.04	19:00:00	0.90146	0.90220	0.90107	0.90216	3024	0	0
2020.08.04	20:00:00	0.90217	0.90291	0.90210	0.90236	2820	0	0
2020.08.04	21:00:00	0.90235	0.90303	0.90230	0.90295	3313	0	0
2020.08.04	22:00:00	0.90295	0.90303	0.90252	0.90293	1680	0	0
2020.08.04	23:00:00	0.90258	0.90319	0.90227	0.90282	529	0	0
2020.08.05	00:00:00	0.90280	0.90296	0.90235	0.90254	1024	0	0
2020.08.05	01:00:00	0.90254	0.90303	0.90240	0.90286	1558	0	0
2020.08.05	02:00:00	0.90279	0.90298	0.90239	0.90273	2638	0	0
2020.08.05	03:00:00	0.90271	0.90302	0.90244	0.90285	1763	0	0
2020.08.05	04:00:00	0.90293	0.90351	0.90263	0.90309	2406	0	0
2020.08.05	05:00:00	0.90309	0.90317	0.90262	0.90263	1264	0	0
2020.08.05	06:00:00	0.90264	0.90267	0.90222	0.90233	778	0	0
2020.08.05	07:00:00	0.90233	0.90254	0.90217	0.90244	1352	0	0
2020.08.05	08:00:00	0.90242	0.90380	0.90213	0.90305	3340	0	0
2020.08.05	09:00:00	0.90304	0.90306	0.90120	0.90222	6845	0	0
2020.08.05	10:00:00	0.90222	0.90425	0.90210	0.90373	7037	0	0
2020.08.05	11:00:00	0.90374	0.90467	0.90291	0.90303	6468	0	0
2020.08.05	12:00:00	0.90303	0.90405	0.90165	0.90186	6398	0	0
2020.08.05	13:00:00	0.90186	0.90276	0.90158	0.90200	5299	0	0
2020.08.05	14:00:00	0.90201	0.90389	0.90187	0.90384	7975	0	0
2020.08.05	15:00:00	0.90384	0.90506	0.90302	0.90413	8925	0	0
2020.08.05	16:00:00	0.90413	0.90475	0.90357	0.90402	9673	0	0
2020.08.05	17:00:00	0.90400	0.90587	0.90396	0.90536	6640	0	0
2020.08.05	18:00:00	0.90536	0.90575	0.90414	0.90453	4014	0	0
2020.08.05	19:00:00	0.90451	0.90482	0.90412	0.90440	2573	0	0
2020.08.05	20:00:00	0.90439	0.90455	0.90405	0.90417	2297	0	0
2020.08.05	21:00:00	0.90417	0.90466	0.90408	0.90447	2429	0	0
2020.08.05	22:00:00	0.90447	0.90482	0.90423	0.90466	1335	0	0
2020.08.05	23:00:00	0.90387	0.90457	0.90355	0.90449	514	0	0
2020.08.06	00:00:00	0.90449	0.90486	0.90422	0.90447	1228	0	0
2020.08.06	01:00:00	0.90448	0.90470	0.90428	0.90450	976	0	0
2020.08.06	02:00:00	0.90457	0.90470	0.90406	0.90433	2641	0	0
2020.08.06	03:00:00	0.90431	0.90449	0.90398	0.90410	2501	0	0
2020.08.06	04:00:00	0.90415	0.90425	0.90374	0.90401	3063	0	0
2020.08.06	05:00:00	0.90400	0.90430	0.90388	0.90414	1920	0	0
2020.08.06	06:00:00	0.90414	0.90445	0.90409	0.90436	1405	0	0
2020.08.06	07:00:00	0.90437	0.90537	0.90436	0.90452	2495	0	0
2020.08.06	08:00:00	0.90451	0.90495	0.90211	0.90222	11792	0	0
2020.08.06	09:00:00	0.90222	0.90285	0.90028	0.90059	12413	0	0
2020.08.06	10:00:00	0.90060	0.90096	0.89919	0.89982	7945	0	0
2020.08.06	11:00:00	0.89983	0.90107	0.89898	0.90019	6903	0	0
2020.08.06	12:00:00	0.90021	0.90054	0.89867	0.89902	5746	0	0
2020.08.06	13:00:00	0.89903	0.90039	0.89846	0.89994	7005	0	0
2020.08.06	14:00:00	0.89997	0.90104	0.89989	0.90081	8452	0	0
2020.08.06	15:00:00	0.90080	0.90081	0.89950	0.90031	7614	0	0
2020.08.06	16:00:00	0.90031	0.90114	0.89944	0.90108	10828	0	0
2020.08.06	17:00:00	0.90106	0.90266	0.90080	0.90171	6945	0	0
2020.08.06	18:00:00	0.90172	0.90317	0.90171	0.90278	6300	0	0
2020.08.06	19:00:00	0.90278	0.90346	0.90209	0.90324	4227	0	0
2020.08.06	20:00:00	0.90318	0.90337	0.90270	0.90294	3060	0	0
2020.08.06	21:00:00	0.90293	0.90374	0.90273	0.90362	4392	0	0
2020.08.06	22:00:00	0.90363	0.90412	0.90344	0.90386	2095	0	0
2020.08.06	23:00:00	0.90160	0.90418	0.90158	0.90354	730	0	0
2020.08.07	00:00:00	0.90351	0.90417	0.90344	0.90396	3317	0	0
2020.08.07	01:00:00	0.90396	0.90404	0.90353	0.90387	1257	0	0
2020.08.07	02:00:00	0.90386	0.90411	0.90339	0.90363	2176	0	0
2020.08.07	03:00:00	0.90364	0.90387	0.90332	0.90337	3481	0	0
2020.08.07	04:00:00	0.90337	0.90396	0.90243	0.90261	4539	0	0
2020.08.07	05:00:00	0.90262	0.90296	0.90239	0.90253	6016	0	0
2020.08.07	06:00:00	0.90254	0.90280	0.90211	0.90225	2955	0	0
2020.08.07	07:00:00	0.90225	0.90260	0.90185	0.90226	2496	0	0
2020.08.07	08:00:00	0.90228	0.90277	0.90196	0.90240	4794	0	0
2020.08.07	09:00:00	0.90240	0.90396	0.90154	0.90366	6660	0	0
2020.08.07	10:00:00	0.90366	0.90369	0.90227	0.90293	6292	0	0
2020.08.07	11:00:00	0.90293	0.90337	0.90223	0.90262	7609	0	0
2020.08.07	12:00:00	0.90263	0.90397	0.90241	0.90396	4872	0	0
2020.08.07	13:00:00	0.90397	0.90414	0.90291	0.90365	5111	0	0
2020.08.07	14:00:00	0.90364	0.90424	0.90275	0.90333	11185	0	0
2020.08.07	15:00:00	0.90332	0.90355	0.90215	0.90280	12069	0	0
2020.08.07	16:00:00	0.90276	0.90404	0.90223	0.90317	9506	0	0
2020.08.07	17:00:00	0.90318	0.90359	0.90286	0.90291	6480	0	0
2020.08.07	18:00:00	0.90290	0.90310	0.90219	0.90238	3658	0	0
2020.08.07	19:00:00	0.90239	0.90301	0.90235	0.90267	3572	0	0
2020.08.07	20:00:00	0.90268	0.90294	0.90247	0.90264	3358	0	0
2020.08.07	21:00:00	0.90263	0.90295	0.90234	0.90258	2990	0	0
2020.08.09	23:00:00	0.90192	0.90302	0.90164	0.90220	282	0	0
2020.08.10	00:00:00	0.90220	0.90303	0.90215	0.90275	1601	0	0
2020.08.10	01:00:00	0.90274	0.90292	0.90260	0.90267	1207	0	0
2020.08.10	02:00:00	0.90266	0.90283	0.90234	0.90266	1375	0	0
2020.08.10	03:00:00	0.90265	0.90270	0.90234	0.90242	2139	0	0
2020.08.10	04:00:00	0.90241	0.90249	0.90209	0.90211	1710	0	0
2020.08.10	05:00:00	0.90212	0.90235	0.90199	0.90218	1223	0	0
2020.08.10	06:00:00	0.90219	0.90239	0.90200	0.90229	971	0	0
2020.08.10	07:00:00	0.90230	0.90244	0.90211	0.90234	1147	0	0
2020.08.10	08:00:00	0.90233	0.90295	0.90150	0.90153	4044	0	0
2020.08.10	09:00:00	0.90154	0.90159	0.90044	0.90126	5665	0	0
2020.08.10	10:00:00	0.90126	0.90173	0.90009	0.90017	5150	0	0
2020.08.10	11:00:00	0.90018	0.90076	0.89967	0.90059	3812	0	0
2020.08.10	12:00:00	0.90060	0.90224	0.90042	0.90184	5376	0	0
2020.08.10	13:00:00	0.90185	0.90234	0.90102	0.90145	3894	0	0
2020.08.10	14:00:00	0.90145	0.90171	0.90049	0.90053	4636	0	0
2020.08.10	15:00:00	0.90051	0.90067	0.89929	0.90014	5336	0	0
2020.08.10	16:00:00	0.90013	0.90017	0.89845	0.89885	7283	0	0
2020.08.10	17:00:00	0.89887	0.89931	0.89810	0.89868	5714	0	0
2020.08.10	18:00:00	0.89868	0.89873	0.89776	0.89821	3052	0	0
2020.08.10	19:00:00	0.89819	0.89942	0.89797	0.89927	2448	0	0
2020.08.10	20:00:00	0.89927	0.89962	0.89858	0.89865	3438	0	0
2020.08.10	21:00:00	0.89866	0.89868	0.89801	0.89814	3423	0	0
2020.08.10	22:00:00	0.89811	0.89839	0.89763	0.89773	1232	0	0
2020.08.10	23:00:00	0.89816	0.89861	0.89743	0.89794	2739	0	0
2020.08.11	00:00:00	0.89796	0.89816	0.89764	0.89805	936	0	0
2020.08.11	01:00:00	0.89805	0.89817	0.89748	0.89748	817	0	0
2020.08.11	02:00:00	0.89751	0.89781	0.89711	0.89720	1940	0	0
2020.08.11	03:00:00	0.89721	0.89735	0.89694	0.89717	2291	0	0
2020.08.11	04:00:00	0.89717	0.89761	0.89711	0.89750	2545	0	0
2020.08.11	05:00:00	0.89750	0.89787	0.89741	0.89770	1777	0	0
2020.08.11	06:00:00	0.89769	0.89818	0.89764	0.89801	2116	0	0
2020.08.11	07:00:00	0.89801	0.89839	0.89767	0.89783	2577	0	0
2020.08.11	08:00:00	0.89782	0.89845	0.89761	0.89815	4759	0	0
2020.08.11	09:00:00	0.89815	0.89848	0.89755	0.89778	4503	0	0
2020.08.11	10:00:00	0.89777	0.89977	0.89767	0.89944	6372	0	0
2020.08.11	11:00:00	0.89944	0.90007	0.89912	0.90007	7532	0	0
2020.08.11	12:00:00	0.90007	0.90070	0.89982	0.90064	5534	0	0
2020.08.11	13:00:00	0.90062	0.90088	0.89810	0.89820	6295	0	0
2020.08.11	14:00:00	0.89820	0.89955	0.89798	0.89925	7020	0	0
2020.08.11	15:00:00	0.89924	0.89926	0.89770	0.89857	10744	0	0
2020.08.11	16:00:00	0.89857	0.89976	0.89807	0.89900	8425	0	0
2020.08.11	17:00:00	0.89899	0.90018	0.89895	0.89956	5985	0	0
2020.08.11	18:00:00	0.89963	0.89985	0.89892	0.89920	4060	0	0
2020.08.11	19:00:00	0.89921	0.89928	0.89851	0.89887	3859	0	0
2020.08.11	20:00:00	0.89887	0.89937	0.89875	0.89910	4546	0	0
2020.08.11	21:00:00	0.89910	0.89953	0.89874	0.89944	5195	0	0
2020.08.11	22:00:00	0.89942	0.89974	0.89910	0.89963	1698	0	0
2020.08.11	23:00:00	0.89948	0.90000	0.89871	0.89933	1590	0	0
2020.08.12	00:00:00	0.89933	0.89973	0.89917	0.89927	1284	0	0
2020.08.12	01:00:00	0.89928	0.89944	0.89896	0.89908	1377	0	0
2020.08.12	02:00:00	0.89908	0.89958	0.89906	0.89934	3367	0	0
2020.08.12	03:00:00	0.89935	0.89995	0.89925	0.89969	3999	0	0
2020.08.12	04:00:00	0.89969	0.90001	0.89943	0.89960	5696	0	0
2020.08.12	05:00:00	0.89959	0.89986	0.89932	0.89977	2971	0	0
2020.08.12	06:00:00	0.89976	0.89976	0.89940	0.89958	2682	0	0
2020.08.12	07:00:00	0.89958	0.89985	0.89921	0.89924	2556	0	0
2020.08.12	08:00:00	0.89925	0.89957	0.89890	0.89928	5101	0	0
2020.08.12	09:00:00	0.89927	0.90035	0.89911	0.90027	7132	0	0
2020.08.12	10:00:00	0.90027	0.90055	0.89942	0.89993	7763	0	0
2020.08.12	11:00:00	0.89993	0.90182	0.89972	0.90170	6766	0	0
2020.08.12	12:00:00	0.90170	0.90322	0.90148	0.90274	4840	0	0
2020.08.12	13:00:00	0.90273	0.90409	0.90267	0.90390	6457	0	0
2020.08.12	14:00:00	0.90391	0.90498	0.90350	0.90439	7585	0	0
2020.08.12	15:00:00	0.90439	0.90472	0.90345	0.90431	7838	0	0
2020.08.12	16:00:00	0.90431	0.90532	0.90395	0.90408	7921	0	0
2020.08.12	17:00:00	0.90406	0.90435	0.90369	0.90413	7081	0	0
2020.08.12	18:00:00	0.90413	0.90443	0.90359	0.90396	3959	0	0
2020.08.12	19:00:00	0.90396	0.90452	0.90392	0.90444	3200	0	0
2020.08.12	20:00:00	0.90443	0.90509	0.90443	0.90461	2827	0	0
2020.08.12	21:00:00	0.90461	0.90517	0.90444	0.90516	3539	0	0
2020.08.12	22:00:00	0.90519	0.90525	0.90421	0.90424	1830	0	0
2020.08.12	23:00:00	0.90401	0.90450	0.90340	0.90395	1008	0	0
2020.08.13	00:00:00	0.90397	0.90470	0.90397	0.90418	997	0	0
2020.08.13	01:00:00	0.90418	0.90438	0.90393	0.90399	1496	0	0
2020.08.13	02:00:00	0.90399	0.90432	0.90389	0.90422	2672	0	0
2020.08.13	03:00:00	0.90423	0.90434	0.90365	0.90409	2822	0	0
2020.08.13	04:00:00	0.90409	0.90428	0.90385	0.90406	1478	0	0
2020.08.13	05:00:00	0.90407	0.90435	0.90402	0.90427	1179	0	0
2020.08.13	06:00:00	0.90427	0.90451	0.90421	0.90426	970	0	0
2020.08.13	07:00:00	0.90426	0.90434	0.90346	0.90361	1904	0	0
2020.08.13	08:00:00	0.90359	0.90518	0.90356	0.90491	4592	0	0
2020.08.13	09:00:00	0.90491	0.90522	0.90401	0.90404	6152	0	0
2020.08.13	10:00:00	0.90405	0.90481	0.90337	0.90461	6844	0	0
2020.08.13	11:00:00	0.90462	0.90503	0.90395	0.90451	5855	0	0
2020.08.13	12:00:00	0.90452	0.90485	0.90360	0.90398	6868	0	0
2020.08.13	13:00:00	0.90398	0.90426	0.90306	0.90390	6154	0	0
2020.08.13	14:00:00	0.90389	0.90465	0.90332	0.90460	6667	0	0
2020.08.13	15:00:00	0.90460	0.90467	0.90301	0.90393	7272	0	0
2020.08.13	16:00:00	0.90392	0.90449	0.90334	0.90408	8978	0	0
2020.08.13	17:00:00	0.90408	0.90434	0.90345	0.90346	5883	0	0
2020.08.13	18:00:00	0.90345	0.90375	0.90315	0.90347	2681	0	0
2020.08.13	19:00:00	0.90347	0.90407	0.90334	0.90392	3167	0	0
2020.08.13	20:00:00	0.90393	0.90423	0.90369	0.90393	4169	0	0
2020.08.13	21:00:00	0.90392	0.90486	0.90391	0.90473	3926	0	0
2020.08.13	22:00:00	0.90473	0.90496	0.90403	0.90406	1621	0	0
2020.08.13	23:00:00	0.90343	0.90474	0.90343	0.90407	1221	0	0
2020.08.14	00:00:00	0.90407	0.90441	0.90395	0.90412	885	0	0
2020.08.14	01:00:00	0.90412	0.90435	0.90398	0.90398	1498	0	0
2020.08.14	02:00:00	0.90397	0.90428	0.90378	0.90418	2105	0	0
2020.08.14	03:00:00	0.90418	0.90467	0.90388	0.90453	2172	0	0
2020.08.14	04:00:00	0.90453	0.90468	0.90439	0.90449	1409	0	0
2020.08.14	05:00:00	0.90450	0.90473	0.90433	0.90448	1491	0	0
2020.08.14	06:00:00	0.90448	0.90471	0.90437	0.90460	1173	0	0
2020.08.14	07:00:00	0.90460	0.90469	0.90411	0.90426	1322	0	0
2020.08.14	08:00:00	0.90424	0.90487	0.90411	0.90440	3142	0	0
2020.08.14	09:00:00	0.90440	0.90465	0.90281	0.90324	5002	0	0
2020.08.14	10:00:00	0.90325	0.90385	0.90279	0.90346	5654	0	0
2020.08.14	11:00:00	0.90346	0.90350	0.90177	0.90183	4830	0	0
2020.08.14	12:00:00	0.90183	0.90202	0.90091	0.90113	5457	0	0
2020.08.14	13:00:00	0.90115	0.90169	0.90097	0.90111	5721	0	0
2020.08.14	14:00:00	0.90111	0.90195	0.90006	0.90033	6010	0	0
2020.08.14	15:00:00	0.90033	0.90212	0.90015	0.90174	6924	0	0
2020.08.14	16:00:00	0.90174	0.90297	0.90167	0.90227	7048	0	0
2020.08.14	17:00:00	0.90228	0.90331	0.90224	0.90279	4874	0	0
2020.08.14	18:00:00	0.90279	0.90459	0.90261	0.90416	4062	0	0
2020.08.14	19:00:00	0.90417	0.90466	0.90411	0.90434	2782	0	0
2020.08.14	20:00:00	0.90434	0.90459	0.90397	0.90426	2002	0	0
2020.08.14	21:00:00	0.90428	0.90455	0.90393	0.90448	1987	0	0
2020.08.16	23:00:00	0.90350	0.90478	0.90270	0.90344	425	0	0
2020.08.17	00:00:00	0.90344	0.90440	0.90322	0.90418	5396	0	8
2020.08.17	01:00:00	0.90416	0.90450	0.90409	0.90431	475	0	6
2020.08.17	02:00:00	0.90428	0.90449	0.90405	0.90421	505	0	6
2020.08.17	03:00:00	0.90420	0.90465	0.90412	0.90441	572	0	6
2020.08.17	04:00:00	0.90441	0.90521	0.90438	0.90483	673	0	6
2020.08.17	05:00:00	0.90482	0.90556	0.90481	0.90538	484	0	3
2020.08.17	06:00:00	0.90539	0.90573	0.90524	0.90573	445	0	2
2020.08.17	07:00:00	0.90574	0.90606	0.90559	0.90581	354	0	0
2020.08.17	08:00:00	0.90579	0.90602	0.90475	0.90488	882	0	2
2020.08.17	09:00:00	0.90485	0.90510	0.90359	0.90502	1392	0	2
2020.08.17	10:00:00	0.90503	0.90538	0.90412	0.90425	1906	0	2
2020.08.17	11:00:00	0.90423	0.90431	0.90379	0.90393	1527	0	2
2020.08.17	12:00:00	0.90394	0.90558	0.90351	0.90537	1564	0	2
2020.08.17	13:00:00	0.90537	0.90608	0.90469	0.90606	1801	0	2
2020.08.17	14:00:00	0.90607	0.90637	0.90542	0.90551	1565	0	2
2020.08.17	15:00:00	0.90551	0.90655	0.90503	0.90614	1725	0	2
2020.08.17	16:00:00	0.90616	0.90696	0.90591	0.90595	1939	0	2
2020.08.17	17:00:00	0.90594	0.90636	0.90567	0.90569	1656	0	2
2020.08.17	18:00:00	0.90570	0.90601	0.90542	0.90570	1372	0	2
2020.08.17	19:00:00	0.90571	0.90577	0.90519	0.90551	1004	0	2
2020.08.17	20:00:00	0.90551	0.90571	0.90525	0.90566	754	0	3
2020.08.17	21:00:00	0.90565	0.90592	0.90514	0.90517	987	0	5
2020.08.17	22:00:00	0.90518	0.90600	0.90518	0.90578	552	0	5
2020.08.17	23:00:00	0.90510	0.90617	0.90457	0.90557	1051	0	42
2020.08.18	00:00:00	0.90559	0.90611	0.90522	0.90606	1790	0	7
2020.08.18	01:00:00	0.90607	0.90622	0.90592	0.90596	3020	0	6
2020.08.18	02:00:00	0.90595	0.90606	0.90538	0.90538	1204	0	6
2020.08.18	03:00:00	0.90543	0.90577	0.90514	0.90553	1287	0	6
2020.08.18	04:00:00	0.90553	0.90566	0.90538	0.90556	918	0	6
2020.08.18	05:00:00	0.90557	0.90577	0.90530	0.90531	566	0	6
2020.08.18	06:00:00	0.90531	0.90549	0.90523	0.90528	529	0	6
2020.08.18	07:00:00	0.90529	0.90530	0.90491	0.90520	754	0	6
2020.08.18	08:00:00	0.90520	0.90523	0.90351	0.90363	1495	0	2
2020.08.18	09:00:00	0.90363	0.90406	0.90322	0.90392	2154	0	2
2020.08.18	10:00:00	0.90392	0.90449	0.90322	0.90441	1932	0	2
2020.08.18	11:00:00	0.90439	0.90455	0.90355	0.90363	1648	0	2
2020.08.18	12:00:00	0.90363	0.90424	0.90310	0.90421	1403	0	2
2020.08.18	13:00:00	0.90418	0.90466	0.90319	0.90351	1736	0	2
2020.08.18	14:00:00	0.90348	0.90502	0.90334	0.90459	2178	0	2
2020.08.18	15:00:00	0.90467	0.90600	0.90351	0.90389	2432	0	2
2020.08.18	16:00:00	0.90381	0.90390	0.90156	0.90181	2898	0	2
2020.08.18	17:00:00	0.90183	0.90255	0.90131	0.90182	1765	0	2
2020.08.18	18:00:00	0.90183	0.90241	0.90136	0.90183	1711	0	2
2020.08.18	19:00:00	0.90181	0.90181	0.90117	0.90137	1291	0	2
2020.08.18	20:00:00	0.90138	0.90156	0.90091	0.90137	940	0	0
2020.08.18	21:00:00	0.90135	0.90153	0.90084	0.90125	989	0	2
2020.08.18	22:00:00	0.90126	0.90154	0.90094	0.90124	522	0	6
2020.08.18	23:00:00	0.90086	0.90128	0.90042	0.90083	539	0	22
2020.08.19	00:00:00	0.90083	0.90134	0.90075	0.90133	782	0	10
2020.08.19	01:00:00	0.90132	0.90160	0.90118	0.90139	655	0	5
2020.08.19	02:00:00	0.90135	0.90168	0.90089	0.90133	1013	0	6
2020.08.19	03:00:00	0.90135	0.90169	0.90108	0.90145	1316	0	6
2020.08.19	04:00:00	0.90146	0.90158	0.90115	0.90135	1049	0	7
2020.08.19	05:00:00	0.90135	0.90147	0.90109	0.90116	743	0	6
2020.08.19	06:00:00	0.90114	0.90134	0.90109	0.90125	741	0	6
2020.08.19	07:00:00	0.90123	0.90134	0.90086	0.90109	1050	0	8
2020.08.19	08:00:00	0.90116	0.90129	0.90032	0.90102	1523	0	2
2020.08.19	09:00:00	0.90103	0.90156	0.90054	0.90067	2068	0	2
2020.08.19	10:00:00	0.90068	0.90158	0.90038	0.90157	1824	0	2
2020.08.19	11:00:00	0.90157	0.90211	0.90126	0.90210	1965	0	2
2020.08.19	12:00:00	0.90209	0.90336	0.90206	0.90307	1493	0	2
2020.08.19	13:00:00	0.90308	0.90431	0.90278	0.90335	1904	0	2
2020.08.19	14:00:00	0.90335	0.90395	0.90290	0.90363	1680	0	2
2020.08.19	15:00:00	0.90362	0.90380	0.90310	0.90373	1880	0	2
2020.08.19	16:00:00	0.90374	0.90377	0.90242	0.90250	2556	0	2
2020.08.19	17:00:00	0.90252	0.90277	0.90163	0.90193	1947	0	2
2020.08.19	18:00:00	0.90195	0.90280	0.90118	0.90220	1924	0	2
2020.08.19	19:00:00	0.90219	0.90297	0.90218	0.90264	1325	0	2
2020.08.19	20:00:00	0.90256	0.90453	0.90241	0.90404	3380	0	5
2020.08.19	21:00:00	0.90403	0.90435	0.90340	0.90409	2019	0	4
2020.08.19	22:00:00	0.90413	0.90438	0.90350	0.90376	963	0	5
2020.08.19	23:00:00	0.90367	0.90403	0.90308	0.90308	462	0	11
2020.08.20	00:00:00	0.90308	0.90351	0.90308	0.90344	659	0	6
2020.08.20	01:00:00	0.90344	0.90380	0.90337	0.90339	675	0	6
2020.08.20	02:00:00	0.90339	0.90382	0.90339	0.90363	871	0	6
2020.08.20	03:00:00	0.90363	0.90424	0.90361	0.90418	1357	0	6
2020.08.20	04:00:00	0.90415	0.90453	0.90415	0.90446	851	0	6
2020.08.20	05:00:00	0.90447	0.90447	0.90383	0.90389	864	0	6
2020.08.20	06:00:00	0.90388	0.90461	0.90387	0.90458	574	0	6
2020.08.20	07:00:00	0.90458	0.90515	0.90431	0.90476	1173	0	6
2020.08.20	08:00:00	0.90477	0.90584	0.90448	0.90527	1766	0	2
2020.08.20	09:00:00	0.90531	0.90682	0.90525	0.90539	2264	0	2
2020.08.20	10:00:00	0.90536	0.90555	0.90261	0.90307	2545	0	2
2020.08.20	11:00:00	0.90306	0.90314	0.90204	0.90213	2082	0	2
2020.08.20	12:00:00	0.90212	0.90260	0.90142	0.90181	2027	0	2
2020.08.20	13:00:00	0.90180	0.90189	0.90100	0.90146	1929	0	2
2020.08.20	14:00:00	0.90147	0.90296	0.90106	0.90294	2298	0	2
2020.08.20	15:00:00	0.90290	0.90318	0.90186	0.90293	2718	0	2
2020.08.20	16:00:00	0.90296	0.90299	0.90021	0.90121	2806	0	2
2020.08.20	17:00:00	0.90117	0.90174	0.89916	0.89916	2292	0	2
2020.08.20	18:00:00	0.89921	0.89939	0.89819	0.89887	2031	0	2
2020.08.20	19:00:00	0.89879	0.89891	0.89785	0.89814	1425	0	2
2020.08.20	20:00:00	0.89812	0.89821	0.89699	0.89706	1393	0	4
2020.08.20	21:00:00	0.89704	0.89748	0.89700	0.89708	1495	0	4
2020.08.20	22:00:00	0.89709	0.89762	0.89695	0.89758	708	0	6
2020.08.20	23:00:00	0.89731	0.89753	0.89676	0.89729	288	0	25
2020.08.21	00:00:00	0.89729	0.89763	0.89710	0.89744	1078	0	6
2020.08.21	01:00:00	0.89747	0.89790	0.89735	0.89789	602	0	6
2020.08.21	02:00:00	0.89790	0.89792	0.89720	0.89739	1037	0	6
2020.08.21	03:00:00	0.89742	0.89774	0.89708	0.89709	1109	0	6
2020.08.21	04:00:00	0.89708	0.89730	0.89692	0.89727	748	0	6
2020.08.21	05:00:00	0.89726	0.89736	0.89702	0.89729	525	0	6
2020.08.21	06:00:00	0.89728	0.89749	0.89689	0.89693	621	0	6
2020.08.21	07:00:00	0.89692	0.89719	0.89667	0.89714	763	0	6
2020.08.21	08:00:00	0.89714	0.89719	0.89604	0.89651	1709	0	2
2020.08.21	09:00:00	0.89649	0.89661	0.89453	0.89512	2338	0	2
2020.08.21	10:00:00	0.89509	0.89547	0.89442	0.89488	2497	0	2
2020.08.21	11:00:00	0.89491	0.89787	0.89480	0.89715	2191	0	2
2020.08.21	12:00:00	0.89714	0.89797	0.89676	0.89715	2160	0	2
2020.08.21	13:00:00	0.89713	0.89838	0.89675	0.89821	1961	0	2
2020.08.21	14:00:00	0.89817	0.89909	0.89739	0.89899	2081	0	2
2020.08.21	15:00:00	0.89901	0.90039	0.89810	0.89820	2539	0	2
2020.08.21	16:00:00	0.89820	0.90154	0.89787	0.90100	2335	0	2
2020.08.21	17:00:00	0.90099	0.90142	0.89881	0.89892	2015	0	2
2020.08.21	18:00:00	0.89892	0.90037	0.89829	0.90017	1575	0	2
2020.08.21	19:00:00	0.90017	0.90091	0.90009	0.90078	1359	0	2
2020.08.21	20:00:00	0.90076	0.90080	0.90022	0.90031	997	0	4
2020.08.21	21:00:00	0.90031	0.90116	0.90007	0.90113	1521	0	4
2020.08.23	23:00:00	0.90079	0.90134	0.90061	0.90101	215	0	31
2020.08.24	00:00:00	0.90102	0.90123	0.90065	0.90087	990	0	6
2020.08.24	01:00:00	0.90090	0.90116	0.90083	0.90108	519	0	6
2020.08.24	02:00:00	0.90108	0.90124	0.90084	0.90119	764	0	6
2020.08.24	03:00:00	0.90121	0.90158	0.90118	0.90128	897	0	6
2020.08.24	04:00:00	0.90129	0.90147	0.90095	0.90097	708	0	6
2020.08.24	05:00:00	0.90096	0.90110	0.90060	0.90088	611	0	6
2020.08.24	06:00:00	0.90088	0.90115	0.90072	0.90114	544	0	6
2020.08.24	07:00:00	0.90115	0.90116	0.90072	0.90078	611	0	6
2020.08.24	08:00:00	0.90077	0.90098	0.90015	0.90072	1204	0	2
2020.08.24	09:00:00	0.90072	0.90229	0.90031	0.90161	1929	0	2
2020.08.24	10:00:00	0.90160	0.90318	0.90128	0.90218	1724	0	2
2020.08.24	11:00:00	0.90217	0.90290	0.90135	0.90156	1676	0	2
2020.08.24	12:00:00	0.90157	0.90210	0.90121	0.90206	1391	0	2
2020.08.24	13:00:00	0.90206	0.90239	0.90134	0.90138	1466	0	2
2020.08.24	14:00:00	0.90140	0.90281	0.90100	0.90254	1766	0	2
2020.08.24	15:00:00	0.90255	0.90372	0.90229	0.90367	1899	0	2
2020.08.24	16:00:00	0.90366	0.90437	0.90326	0.90376	1938	0	2
2020.08.24	17:00:00	0.90379	0.90386	0.90198	0.90242	1763	0	2
2020.08.24	18:00:00	0.90243	0.90324	0.90232	0.90282	1315	0	2
2020.08.24	19:00:00	0.90283	0.90340	0.90270	0.90318	1091	0	2
2020.08.24	20:00:00	0.90318	0.90330	0.90287	0.90303	944	0	4
2020.08.24	21:00:00	0.90302	0.90311	0.90218	0.90228	1062	0	2
2020.08.24	22:00:00	0.90223	0.90266	0.90204	0.90229	477	0	5
2020.08.24	23:00:00	0.90232	0.90240	0.90201	0.90206	553	0	6
